code_insee_com,nom_com,niveau_vie_median_2021,nb_logements_2022,Pourcentage_appartements_2022,pourcentage_locataires_dans_résidence_principale_2022,evolution_annuelle_moy_de_la_population_entre_2017_et_ 2023_en_pourcentage,population_municipale_2023,Taux_activite_tranche_15-64_en_2022
27014,Amfreville-sur-Iton,27410,398,0.8,12.2,1.11,887,81.1
27015,Andé,25410,566,0.8,13.4,0.7,1343,83.4
27016,Les Andelys,20750,4108,39.6,47,-0.74,7706,75.2
27017,Angerville-la-Campagne,23710,599,13.4,27.6,0.5,1433,74.4
27018,Appeville-Annebault,24010,501,1.2,13.2,-0.15,1004,81.1
27019,Armentières-sur-Avre,23950,106,0,10.4,-0.8,162,73.9
27020,Arnières-sur-Iton,25340,796,6,19.9,-0.39,1643,76.4
27021,Asnières,22600,202,0.5,20.4,0.77,335,82.8
27022,Le Val d'Hazey,21710,2319,22.8,37.5,-1.38,5111,73.3
27023,Aulnay-sur-Iton,25030,322,0.6,9.5,0.02,710,74.2
27025,Autheuil-Authouillet,24910,468,3,15.1,-0.3,941,80.2
27026,Authevernes,26200,197,4.2,6.7,2.72,470,80.9
27027,Les Authieux,23420,129,0,4.6,0,294,81.3
27028,Authou,21000,183,5.5,33,-0.35,331,76.2
27031,Aviron,29010,492,0.8,7.7,-0.06,1096,76.4
27032,Chambois,25200,627,0.2,15.2,-0.67,1322,83.4
27033,Bacquepuis,26250,130,0.8,2.5,-0.32,307,75.5
27034,Bacqueville,22740,266,0.4,9.3,-0.38,614,82.2
27035,Bailleul-la-Vallée,24890,98,1,22.6,-2.82,96,81.1
27036,Bâlines,22670,265,2.3,16.5,-0.66,545,74.5
27037,Barc,23290,515,0,10.5,-0.82,1166,80.4
27038,Les Barils,22210,469,0,11.9,0.06,270,81.6
27039,Barneville-sur-Seine,24980,236,1.7,15.1,1.08,545,80.4
27040,Barquet,22450,227,0.4,9.2,0,449,77.4
27042,Barville,N/A - secret statistique,41,0,8.6,3.25,86,77.2
27043,Les Baux-de-Breteuil,21330,417,0.5,15.3,0.22,673,75.3
27044,Les Baux-Sainte-Croix,27070,425,0.2,9.4,0.61,871,78.2
27045,Bazincourt-sur-Epte,25000,350,1.3,12,0.46,778,81.2
27046,Bazoques,21080,88,0,17.5,-2.19,141,78.9
27047,Beaubray,22060,174,3,17.1,0.87,335,85.7
27048,Beauficel-en-Lyons,25440,137,0.8,7.3,2.5,218,76.9
27049,Mesnil-en-Ouche,21720,2887,3.6,18,-0.98,4414,75.8
27050,Beaumontel,24420,359,1.7,11.1,-0.46,639,78.7
27051,Beaumont-le-Roger,21140,1664,22.3,45.6,-0.65,2769,75.6
27052,Le Bec-Hellouin,25080,243,1.6,16.6,-1.3,366,79.1
27053,Le Bec-Thomas,25410,101,0,1.1,-1.83,196,69.7
27054,Bémécourt,22820,276,0,13.2,-0.95,544,75.9
27055,Bérengeville-la-Campagne,24480,140,0,19.4,0.36,331,84.2
27056,Bernay,20490,6104,47.1,57.5,-0.54,9765,73.3
27057,Bernienville,25630,128,0.8,16.2,0.57,298,80.3
27059,Bernouville,23880,141,0.7,7.6,0.97,321,81.3
27061,Berthouville,24280,176,0,14.3,0.94,330,79.2
27062,Les Monts du Roumois,25530,685,0.7,7.1,0.84,1639,81.2
27063,Berville-la-Campagne,22690,105,0,23.7,1.63,270,84.8
27064,Berville-sur-Mer,22560,359,0.3,8.5,-1.09,664,79.6
27065,Beuzeville,22080,2617,31,44.6,0.34,4704,80.6
27066,Bézu-la-Forêt,20680,168,3.6,9.2,-1.97,284,77.8
27067,Bézu-Saint-Éloi,24130,681,7.1,14.5,1.3,1626,79.6
27068,Bois-Anzeray,18540,110,0.9,21.8,1.55,193,71.8
27069,Bois-Arnault,22910,387,0,13.2,0.1,704,81
27070,Frenelles-en-Vexin,23050,733,2.5,10.2,-0.03,1686,76
27071,Le Bois-Hellain,23490,129,0,6.6,-0.52,219,80.6
27072,Bois-Jérôme-Saint-Ouen,26300,334,0.7,6.8,-0.18,741,78.3
27073,Bois-le-Roi,24320,545,1.8,9.1,0.73,1238,81.2
27074,Boisney,22680,147,0.7,12.3,0.58,293,78.9
27075,Bois-Normand-près-Lyre,21470,230,0,6.1,1.37,369,77.4
27076,Boisset-les-Prévanches,25160,217,0,17.2,0.28,476,85.3
27077,Boissey-le-Châtel,21930,398,6.7,29.9,0.43,903,78.4
27078,La Boissière,27860,149,3.5,10.3,-0.87,259,74.8
27079,Boissy-Lamberville,22510,182,1,9.9,1.6,385,76.4
27081,Boncourt,29360,91,0,12.5,0.36,190,80.2
27082,La Bonneville-sur-Iton,21780,1036,19.9,39.4,-0.69,2044,77.5
27083,Bonneville-Aptot,24820,117,0.9,6.3,0.19,260,86.8
27085,Flancourt-Crescy-en-Roumois,24490,646,0.5,9.3,1.72,1612,83.9
27089,Thénouville,26140,459,0.9,6.2,-0.05,1014,77.4
27090,Bosroumois,25320,1683,2.6,17.3,1.28,3872,78.1
27091,Bosgouet,26520,338,1.9,10,1.93,793,86.7
27094,Bosquentin,23520,87,2.3,14.8,0.8,129,81
27095,Bosrobert,23400,279,0,9.9,0.1,668,81.1
27096,Les Bottereaux,22860,218,0.9,7.7,0.1,351,83
27097,Bouafles,25410,301,1.6,9.1,-0.65,628,76.4
27098,Bouchevilliers,N/A - secret statistique,42,2.4,28.6,-2.4,70,87.8
27099,Le Boulay-Morin,25730,331,4.4,15.4,0.78,814,83.5
27100,Boulleville,24720,635,25,28,1.24,1236,80.1
27101,Bouquelon,24960,219,0.4,15.2,-1.42,470,76.7
27102,Bouquetot,25240,485,4.2,14.3,0.17,1071,79.7
27103,Bourg-Achard,23810,1905,24.5,42,0.33,4026,78.3
27104,Bourg-Beaudouin,24970,310,1.2,10.9,0.76,741,80.7
27105,Grand Bourgtheroulde,24150,1932,19.8,30.4,0.83,3995,80
27106,Bournainville-Faverolles,22120,224,0,11.7,-0.07,481,77
27107,Bourneville-Sainte-Croix,23390,604,2.6,22.6,-0.51,1252,79.2
27108,Bourth,21860,743,2.6,25,-0.87,1191,75.3
27109,Bray,23110,168,0,12.9,0,398,79.1
27110,Brestot,24210,291,0.3,7.5,0.88,628,85.4
27111,Bretagnolles,26760,105,1,10.2,0.17,203,84.6
27112,Breteuil,20670,2478,21.9,37.4,-0.54,4282,74.2
27113,Brétigny,23070,77,0,16.4,0.85,141,72.4
27114,Breuilpont,25320,636,6.4,20.9,-0.29,1201,79.1
27115,Breux-sur-Avre,24300,207,2.4,6.5,-0.99,326,80.3
27116,Brionne,19930,2352,26.1,47.3,-0.37,4185,71.7
27117,Broglie,19590,655,21.6,41.3,-0.02,1056,72.6
27118,Brosville,24660,287,1.1,11.2,0.95,670,75.1
27119,Bueil,25910,714,4.9,13.7,0.21,1642,74.8
27120,Burey,24520,177,2.3,13.3,0.41,410,85.3
27123,Caillouet-Orgeville,25550,227,21.1,30.6,0.45,490,85
27124,Cailly-sur-Eure,25780,133,1.6,20.5,0.67,228,85.2
27125,Calleville,23550,331,0,15.9,-0.1,665,75.9
27126,Campigny,23530,490,0.2,15.1,-1.68,1085,78.1
27127,Canappeville,24290,274,0.4,9.5,0.46,697,77.6
27129,Caorches-Saint-Nicolas,24400,307,1,10.5,0.25,601,80.3
27130,Capelle-les-Grands,22200,222,0.5,9.3,0.23,434,75.3
27132,Caugé,26470,364,0.3,8.7,-1.17,807,79
27133,Caumont,27710,511,0.4,9.3,1.38,1149,75.7
27134,Cauverville-en-Roumois,24650,99,0,15.7,-1.22,210,82.6
27135,Cesseville,25210,197,0,14.2,-1.74,440,83.6
27136,Chaignes,28880,130,2.3,9.4,-0.43,270,80.2
27137,Chaise-Dieu-du-Theil,22790,155,0.6,12.2,0.15,218,75.9
27138,Chamblac,21600,221,0.9,5.9,-1.69,353,77.1
27139,Chambord,22370,126,0,8.8,0.4,167,77.7
27140,Chambray,26600,220,2.7,11,-1.3,391,77.1
27141,Champ-Dolent,N/A - secret statistique,33,0,11.5,-0.77,63,86
27142,Champenard,26300,116,2.8,10.5,1.43,294,85.9
27144,Champigny-la-Futelaye,24290,133,0.8,7.5,-1.07,271,77.9
27146,La Chapelle-Bayvel,23590,198,0.5,13.5,0.04,387,78.3
27147,La Chapelle-du-Bois-des-Faulx,26380,266,0,6.6,-0.41,637,83.7
27148,La Chapelle-Gauthier,20480,207,0,15.9,0.33,406,76.8
27149,La Chapelle-Hareng,21790,61,0,12.2,2.94,119,82.3
27151,Charleval,21710,869,11.7,37,-0.84,1701,76.9
27152,Château-sur-Epte,24260,277,10.9,9.3,2.48,659,83.1
27153,Chauvincourt-Provemont,24250,154,0.6,4.5,1.41,397,84.2
27154,Chavigny-Bailleul,22920,259,0,8.4,-0.77,566,78.3
27155,Chennebrun,20510,85,0,27.1,-0.94,103,72.6
27156,Chéronvilliers,22310,278,1.1,17.5,-1.72,455,75.2
27157,Marbois,22400,620,0.2,10.9,-0.82,1320,81.4
27158,Cierrey,25930,325,0.3,8.4,1.34,805,79
27161,Claville,25100,489,2,16,-0.06,1078,75.9
27162,Collandres-Quincarnon,21600,131,0.8,7.6,2.3,267,79.3
27163,Colletot,27400,85,0,14.5,-2.18,177,79.7
27164,Combon,24370,351,0.8,8.7,0.2,823,79.4
27165,Conches-en-Ouche,19880,2583,28.9,51,-0.65,4838,74.4
27167,Condé-sur-Risle,23460,326,0,8.5,0.34,652,78.4
27168,Connelles,26010,102,2,5.4,-1.75,170,73.7
27169,Conteville,23330,510,7.4,25.4,0.64,1038,77.4
27170,Cormeilles,19460,778,27.4,49.4,-0.82,1105,77.3
27171,Le Cormier,27950,194,1.1,11.7,-2.02,361,82.7
27173,Corneville-la-Fouquetière,23540,60,0,22.9,0,121,78.9
27174,Corneville-sur-Risle,23270,663,1.4,14.7,0.27,1379,75.9
27176,Coudray,21110,104,2.5,15.7,-0.15,216,76.8
27177,Coudres,23910,262,1.5,11.6,-0.49,536,80
27179,Courbépine,24100,335,0,11.2,0.14,733,82.3
27180,Courcelles-sur-Seine,23390,925,7.3,16.5,1.01,2167,78.1
27181,Courdemanche,25540,281,2.5,4.7,-0.2,590,78.7
27182,Courteilles,22900,119,0,10.8,3.22,179,81.4
27183,La Couture-Boussey,23680,1052,9.5,17.1,-0.14,2295,80.7
27184,Crasville,25810,56,0,5.6,-0.67,121,75.3
27185,Crestot,24180,218,0,4,-0.63,544,84.4
27187,Criquebeuf-la-Campagne,25940,140,0,11.4,2.04,350,84.5
27188,Criquebeuf-sur-Seine,26250,687,4.8,25.5,1.12,1549,81.3
27189,La Croisille,26320,191,0,9.6,-1.37,405,81
27190,Croisy-sur-Eure,29650,122,9.5,15,2.81,222,82.6
27191,Clef Vallée d'Eure,25250,1193,4.8,16.9,-0.28,2490,79.4
27192,Crosville-la-Vieille,25740,286,1.7,17,0.27,613,82.8
27193,Croth,23590,628,4,12.6,0.82,1416,75.9
27194,Cuverville,22380,104,0,6.7,0,248,75.9
27196,Les Damps,25530,606,14.8,30.3,-0.82,1322,77.6
27198,Mesnils-sur-Iton,22630,3198,8.8,22.8,-0.12,6078,75.8
27199,Dangu,24350,282,7.2,16.5,-1.39,527,77.5
27200,Dardez,26850,66,0,13.8,-2.57,130,83.5
27201,Daubeuf-la-Campagne,24860,100,0,12.9,0.84,245,77.6
27202,Daubeuf-près-Vatteville,24210,247,0,8,-0.29,460,81.3
27203,Douains,26400,224,1,10.2,-2.16,450,79.8
27204,Doudeauville-en-Vexin,23490,134,0.8,14.3,-2.4,261,80.1
27205,Douville-sur-Andelle,20820,197,4.6,35.9,-1.27,413,78.3
27206,Droisy,24190,221,1.8,9.7,0.6,455,81.2
27207,Drucourt,22540,317,1,14.1,-1.07,568,76.8
27208,Duranville,24070,77,5.7,13.1,-1.47,140,81.8
27209,Écaquelon,23920,299,0.3,8.9,-0.16,607,81
27210,Écardenville-la-Campagne,21560,211,0.9,14.7,-1.16,441,80.3
27212,Écauville,23570,52,0,10.2,0.74,116,79.2
27213,Vexin-sur-Epte,24990,2901,2.7,13.8,-0.14,6015,80.1
27214,Écouis,21730,351,8.3,24.4,0.94,863,75.9
27215,Ecquetot,24400,168,0.6,9.7,0.61,388,81
27216,Émalleville,26890,201,0,7.2,-1.66,472,78
27217,Émanville,22700,240,0.4,21.1,-1.02,538,80.9
27218,Épaignes,22690,781,5.4,28.8,-0.21,1597,69
27219,Épégard,23860,241,0,6.2,-1.54,523,81
27220,Épieds,22720,191,4.8,20.4,0.19,358,78.1
27222,Épreville-en-Lieuvin,22410,131,0,21.4,0.34,199,76.6
27224,Épreville-près-le-Neubourg,25000,206,0,11.3,-1.2,438,80.8
27226,Étrépagny,21790,1798,21.2,37.1,-0.42,3670,74.3
27227,Étréville,21550,291,0.4,19.3,-0.63,651,74.6
27228,Éturqueraye,22140,124,0.8,14.7,0.28,303,78.4
27229,Évreux,18580,26674,69.7,66.5,0.56,49360,70.7
27230,Ézy-sur-Eure,22490,1853,22.4,32.5,-0.12,3644,79.1
27231,Fains,25520,208,1.1,8.5,-1.21,409,80.9
27232,Farceaux,23240,143,1.4,4.7,-0.05,343,80.3
27233,Fatouville-Grestain,25330,433,2,5.6,-1.03,701,79.5
27234,Fauville,25010,148,4,32.4,-1.98,313,76.4
27235,Faverolles-la-Campagne,25410,72,0,8.1,-0.75,152,83
27237,Le Favril,22200,107,0.9,13.5,1.42,185,76.5
27238,Ferrières-Haut-Clocher,26610,455,1,10.2,-1.01,1097,78.8
27239,Ferrières-Saint-Hilaire,24410,243,1.2,8.9,0.43,430,76.6
27240,La Ferrière-sur-Risle,20750,176,5,32.4,-2.4,191,73.2
27241,Feuguerolles,26740,89,0,13.9,-0.96,167,85.2
27242,Le Fidelaire,22010,604,1.1,15.7,0.02,1025,79.5
27243,Fiquefleur-Équainville,25460,413,3.1,14.8,0.25,736,79.8
27245,Fleury-la-Forêt,24000,200,1.5,9.2,1.63,292,76.9
27246,Fleury-sur-Andelle,20330,1010,26,49.7,-0.39,1801,75.4
27247,Flipou,24880,153,1.2,11.5,-0.21,320,79.5
27248,Folleville,23750,98,0,4.8,-0.51,193,77.6
27249,Fontaine-Bellenger,26400,429,1.4,6.4,-1.41,1056,79.8
27251,Fontaine-l'Abbé,22590,277,0.4,19.8,0.74,551,72.8
27252,Fontaine-la-Louvet,22230,214,0,6.1,0.93,351,78.4
27254,Fontaine-sous-Jouy,27700,447,4.2,16.4,-0.46,849,79.7
27256,La Forêt-du-Parc,24490,246,0,12.4,1.22,642,82
27258,Fort-Moville,24810,278,1.1,10.3,0.03,501,79.4
27259,Foucrainville,N/A - secret statistique,47,0,5.9,2.22,89,87.7
27260,Foulbec,23510,305,0.6,7.3,-0.43,642,77.6
27261,Fouqueville,23800,203,0.5,8.7,-0.59,444,80.8
27263,Le Perrey,24720,587,1.9,11,-0.12,1224,78.2
27266,Franqueville,23980,136,0,7.2,-1.68,300,77.1
27267,Freneuse-sur-Risle,24150,226,0.4,9.7,-1.39,331,79.9
27269,Fresne-Cauverville,21490,118,0,13.3,-0.6,189,83.5
27271,Fresney,24940,144,0.7,17.1,-1.6,314,75.8
27273,Gadencourt,25950,181,2.2,10.3,-0.8,364,79.3
27275,Gaillon,19050,3538,57,59.1,-0.43,6746,72.6
27276,Gamaches-en-Vexin,24720,147,0,13.1,0.23,295,83.1
27277,La Baronnie,24590,313,0.3,9.5,1.19,771,81.7
27278,Garennes-sur-Eure,24740,1161,5.7,12.2,0.75,1996,80.6
27279,Gasny,23060,1492,18.8,31.1,-0.15,3062,75.1
27280,Gauciel,25270,230,0.4,18.8,4.43,1117,79.3
27281,Gaudreville-la-Rivière,25650,110,0,6.5,0.51,234,84.7
27282,Gauville-la-Campagne,26120,284,0,14.3,2.03,652,79.8
27284,Gisors,20550,6140,53.7,58.6,1.22,12410,75
27285,Giverny,28020,283,10.8,17,-2.29,430,76.9
27286,Giverville,21000,205,2.4,27.4,-0.81,381,79
27287,Glisolles,25070,390,2.5,13,-0.18,838,76.7
27288,Glos-sur-Risle,22490,271,0,22.5,-0.2,584,77.4
27289,La Goulafrière,20090,113,0,12.7,0.5,170,80
27290,Goupil-Othon,24180,590,1.2,12.5,-0.5,1220,78.2
27291,Gournay-le-Guérin,24410,90,0,14.8,-1.85,118,73.9
27294,Val d'Orger,22970,455,2.2,8.1,0.07,986,80.3
27295,Grand-Camp,22350,239,0,13.7,-1.44,452,77.7
27298,Graveron-Sémerville,26880,148,1.1,14.4,1.02,322,82.3
27299,Gravigny,21540,2095,37.4,48.8,0.3,4012,77.3
27300,Grosley-sur-Risle,23000,307,0.3,10.5,-0.03,522,80.8
27301,Grossœuvre,24470,576,0,11.7,2.88,1455,81.3
27302,Le Bosc du Theil,23690,587,1.1,8.8,-0.43,1310,74.8
27304,Guerny,24120,92,4.2,16.2,-2.26,150,82.1
27306,Guichainville,24700,1204,1,16.1,1.9,3087,74.7
27307,Guiseniers,24730,223,1.8,8.6,1.12,493,77.1
27309,L'Habit,27250,251,0,8.8,-1.01,476,82.2
27310,Hacqueville,22510,199,0,9.3,-1.75,394,79.6
27311,Harcourt,22560,416,1.4,19.5,-0.09,1062,75.5
27312,Hardencourt-Cocherel,25560,160,0,7.7,2.37,298,81.4
27313,La Harengère,25380,247,0,7.3,-0.2,588,82.5
27315,Harquency,24480,140,4.4,7.8,0.44,271,76.1
27316,Hauville,25590,585,0.7,12.8,-0.42,1247,82.4
27317,La Haye-Aubrée,23760,220,0,14.1,-2.29,402,77.3
27318,La Haye-de-Calleville,22730,125,3.1,16.2,-0.77,253,86.2
27319,La Haye-de-Routot,23120,129,0,6,-1.12,285,80.4
27320,La Haye-du-Theil,23380,130,2.2,17.5,1.77,331,82.7
27321,La Haye-le-Comte,32150,64,0,15.2,1.88,151,75.3
27322,La Haye-Malherbe,25410,696,5.3,12.9,0.07,1409,75.8
27323,La Haye-Saint-Sylvestre,20820,187,0.5,26.1,0.36,285,78.7
27324,Hébécourt,23840,301,0.7,14.6,1.16,628,75.3
27325,Hecmanville,21040,78,0,7.6,2.36,199,84.7
27326,Hécourt,24940,171,0,15.7,-0.25,325,77.7
27327,Hectomare,26210,98,0,10.3,0.08,220,84.3
27329,Hennezis,24700,329,0.3,9.2,-0.97,744,77.5
27330,Herqueville,22070,89,17.2,24.2,-1.55,122,68.5
27331,Heubécourt-Haricourt,24880,209,0.9,9.3,-0.04,463,83.3
27332,Heudebouville,25530,384,12,28.2,0.69,821,82.9
27333,Heudicourt,22790,303,0,12.9,0.69,713,81.2
27334,Heudreville-en-Lieuvin,24620,77,0,16.7,1.34,117,71.2
27335,Heudreville-sur-Eure,26330,516,1.4,15.1,0.2,1065,82.6
27336,La Heunière,27270,173,0.5,7.5,3.46,450,82.4
27337,Heuqueville,24970,173,0,7.8,-0.37,353,80.9
27338,Les Hogues,23870,368,1.1,11.6,0.81,674,81.4
27339,Hondouville,26210,366,1.4,12.5,0.6,827,80.3
27340,Honguemare-Guenouville,26380,301,0.3,9.2,0.19,704,82.5
27341,L'Hosmes,N/A - secret statistique,54,0,3.4,-0.75,65,74.3
27342,Houetteville,24170,105,2.9,6.8,-1,193,84.6
27343,Houlbec-Cocherel,29700,630,0.3,6.7,-0.32,1280,76.4
27345,La Houssaye,23040,172,0,3.7,-0.08,209,74.2
27346,Houville-en-Vexin,21760,97,0,10.2,-0.07,232,73.6
27347,Huest,25760,334,2.1,19.6,-0.51,775,82.6
27348,Igoville,24850,737,10.7,19.4,-0.55,1689,75.7
27349,Illeville-sur-Montfort,23920,369,0,7.9,-0.35,856,77.8
27350,Illiers-l'Évêque,25010,487,1.4,10.8,0.25,1014,79
27351,Incarville,24890,630,1.7,18.3,-0.76,1353,73.6
27353,Irreville,27820,197,1,13,0.25,474,82.8
27354,Iville,25160,203,2,19,-1.41,426,78.7
27355,Ivry-la-Bataille,22290,1430,34.7,37,-0.72,2609,80.8
27358,Jouy-sur-Eure,27650,289,4.1,14.7,-1.24,541,79.6
27359,Juignettes,21020,114,0,9.5,4.22,282,53.4
27360,Jumelles,24200,134,0.6,10,0.16,324,80.5
27361,La Lande-Saint-Léger,25060,193,1,11.6,1.61,405,83.4
27363,Le Landin,22860,116,0,20.5,3.3,254,81.3
27364,Launay,24170,100,0,5.1,-2.02,177,72.6
27365,Léry,23050,956,30.8,44.8,-0.48,1975,74.6
27366,Letteguives,25260,93,0,15.7,0.49,209,73.6
27367,Lieurey,21380,865,3.4,26.7,0.16,1465,74.9
27368,Lignerolles,22780,170,0,12.4,1.71,362,82.2
27369,Lilly,N/A - secret statistique,46,0,23.3,-2.31,73,66.7
27370,Lisors,23320,200,2,8,-3.09,290,79.5
27371,Livet-sur-Authou,24570,110,0,8.5,1.39,163,84.7
27372,Longchamps,22230,294,0.7,11.3,0.7,662,75.8
27373,Lorleau,21680,97,0,21.6,-6.05,99,78.7
27374,Louversey,24590,277,0.4,7.6,-1.31,497,80.4
27375,Louviers,20030,9515,51.3,60.1,0.05,18705,71.7
27376,Louye,25670,120,0.8,3.9,-0.77,210,81.1
27377,Lyons-la-Forêt,22080,487,18.1,32.6,0.75,756,81.4
27378,La Madeleine-de-Nonancourt,24240,618,2.4,12.2,0.06,1150,73.2
27379,Mainneville,22660,220,1.8,11.3,0.77,445,81.4
27380,Malleville-sur-le-Bec,21940,124,0,16.7,0.19,264,85.2
27381,Malouy,22040,79,0,23.1,1.41,174,79.6
27382,Mandeville,25950,142,1.4,7.2,1.9,356,77.7
27383,Mandres,23040,184,0.5,7.1,-1.15,348,77
27384,Manneville-la-Raoult,25280,292,0.7,11.5,-1.08,474,80
27385,Manneville-sur-Risle,24120,743,8.2,29.9,-1.28,1417,76.9
27386,Le Manoir,21200,583,25.7,44.3,-0.08,1272,81.6
27388,Marais-Vernier,22380,267,0.4,15.9,-1.32,469,74.1
27389,Marbeuf,23210,200,2,15,1.06,491,82.1
27390,Marcilly-la-Campagne,24130,495,1.4,7.7,-0.63,1118,78.8
27391,Marcilly-sur-Eure,25340,757,3.3,10.4,0.28,1607,75
27392,Martagny,21570,109,0.9,16.7,-1.84,136,75.3
27393,Martainville,23780,237,0.4,7.9,0.17,498,79.2
27394,Martot,25720,197,4.2,13.7,-3.46,464,74.5
27395,Mélicourt,N/A - secret statistique,55,0,13.5,0.79,87,71.4
27396,Ménesqueville,23010,228,3,13.1,0.7,485,82.5
27397,Ménilles,24860,820,7.7,27.2,-0.19,1708,78.7
27398,Menneval,23580,755,2.3,24.1,1.1,1527,74.1
27399,Mercey,N/A - secret statistique,27,0,17.4,2.21,57,78.4
27400,Merey,27870,200,4.1,6.5,-0.05,347,75.8
27401,Le Mesnil-Fuguet,29810,95,0,9,2.65,200,80.2
27403,Le Mesnil-Jourdain,26740,113,0.9,10.7,0.21,236,74.6
27404,Mesnil-Rousset,N/A - secret statistique,64,0,20.9,-2.08,82,74.5
27405,Mesnil-sous-Vienne,24270,78,3.8,13.7,-1.25,102,67.9
27406,Mesnil-sur-l'Estrée,24750,470,7.7,10.6,0.69,942,79.8
27407,Mesnil-Verclives,23780,150,0,13.2,-1.42,290,86
27408,Mézières-en-Vexin,26000,287,0.4,8,-0.16,607,79.9
27410,Miserey,25120,264,6.1,17.4,-1.09,589,80.5
27411,Moisville,24280,114,0,1,-0.35,233,80.9
27412,Terres de Bord,26070,695,1.6,11.6,1.02,1577,80.8
27413,Montfort-sur-Risle,20300,413,13.1,41.2,0.15,768,77.5
27414,Montreuil-l'Argillé,19840,532,17.3,35.3,-0.83,783,70.1
27415,Morainville-Jouveaux,22810,272,5.2,18.2,0.13,375,82.5
27417,Morgny,22960,305,0.4,10.6,-0.15,650,80.5
27418,Morsan,22170,71,0,25,2.33,124,72.6
27419,Mouettes,24830,374,0,5.3,-0.91,744,78.5
27420,Mouflaines,22300,88,0,14.7,-0.81,159,82.1
27421,Mousseaux-Neuville,24980,308,2,13.4,-0.29,636,80.9
27422,Muids,25570,491,1.7,12.9,-0.19,861,80.1
27423,Muzy,25490,384,0.5,5.8,-0.78,768,77.6
27424,Nagel-Séez-Mesnil,21880,159,0.6,11.1,0.15,330,73.7
27425,Nassandres sur Risle,23280,1183,6,21.5,-0.84,2276,75.4
27426,Neaufles-Saint-Martin,25640,612,1.2,5.9,-0.06,1289,72.8
27427,Neaufles-Auvergny,22840,297,0.3,9.3,-0.52,410,78.6
27428,Le Neubourg,21880,2429,32.4,60.2,0.13,4199,74.5
27429,Neuilly,26880,94,5.6,7.5,-0.96,168,81.3
27430,La Neuve-Grange,21600,167,0.6,8.6,2.78,389,76.3
27431,La Neuve-Lyre,18760,365,16.5,36.1,-1.89,511,76.6
27432,La Neuville-du-Bosc,23310,541,1,19.2,1.34,706,64.2
27433,Neuville-sur-Authou,17840,90,0,30.6,-0.26,191,75.9
27434,Noards,N/A - secret statistique,38,0,7.1,3.14,65,84.6
27435,La Noë-Poulain,21850,134,0,24,-1.53,248,76.8
27436,Nogent-le-Sec,24980,211,1.9,12,-0.16,423,86.5
27437,Nojeon-en-Vexin,23590,160,1.3,12.7,0.63,352,80.5
27438,Nonancourt,20450,1301,42.6,52.6,0.28,2321,72.1
27439,Normanville,26720,499,2,11.7,1.54,1176,77.8
27440,Notre-Dame-de-l'Isle,27270,329,2.6,10.1,-1.05,630,76.8
27441,Notre-Dame-d'Épine,N/A - secret statistique,41,0,3.3,-3.11,67,72.9
27442,Notre-Dame-du-Hamel,21420,185,3.2,13.7,-1.4,193,71.1
27444,Le Noyer-en-Ouche,24240,182,0,6.8,-2.74,193,79.3
27445,Noyers,24220,89,0,22.6,-0.45,257,79
27446,Ormes,24910,216,0,12.1,-1.34,451,81.4
27447,Le Val-Doré,25460,417,0.3,8.6,-0.57,890,78.2
27448,Pacy-sur-Eure,24160,2644,28.8,43,-0.21,5027,78.7
27451,Parville,25500,154,2.7,14.2,-0.55,298,79.7
27453,Perriers-sur-Andelle,21620,798,5.5,29.3,-0.23,1784,78.5
27454,Perruel,23380,227,0.9,18.2,-0.14,465,84.4
27455,Piencourt,22960,112,0,9.8,1.55,170,88.1
27456,Pinterville,26150,377,0.3,11.6,1.47,813,75.5
27457,Piseux,22550,337,4.5,15.1,-1.61,675,77.5
27458,Pîtres,22380,1129,15.5,29,0.46,2589,78.2
27459,Les Places,N/A - secret statistique,41,0,6.2,-1.1,73,75.5
27460,Plainville,23810,98,0,8.1,0.75,204,79.7
27462,Le Planquay,22440,91,0,11.9,0.11,158,85.3
27463,Plasnes,23330,331,0,10.3,0.37,729,80.4
27464,Le Plessis-Grohan,24780,396,0,7.3,1.41,946,82.6
27465,Le Plessis-Hébert,25970,207,3.8,11.5,0.17,404,82.2
27466,Le Plessis-Sainte-Opportune,22880,160,0,6.1,0.78,351,82.1
27467,Pont-Audemer,19360,6093,53.5,63.3,-0.34,10023,73.1
27468,Pont-Authou,19750,332,24,42.7,-1.31,584,76.9
27469,Pont-de-l'Arche,23950,1955,22.1,42.9,-0.04,4133,76.5
27470,Pont-Saint-Pierre,21280,625,26.7,43.9,0.06,1155,77.5
27471,Porte-de-Seine,25320,141,0,22.2,0.08,208,69.3
27472,Portes,24660,120,0.8,3.8,-0.62,261,81.3
27473,Port-Mort,26450,460,0.4,7.9,-0.77,889,77.8
27474,Poses,26190,595,1.3,14.5,-0.61,1127,80.5
27475,La Poterie-Mathieu,22870,105,0.9,15.2,-0.1,168,78.1
27476,Les Préaux,23690,203,1.5,6.8,0.82,396,76.5
27477,Pressagny-l'Orgueilleux,26050,361,1.9,12.6,-0.48,686,77.2
27478,Prey,25240,432,2.7,17.8,0.05,953,79.4
27480,Puchay,22570,307,0.7,13.4,-0.57,605,76.7
27481,Pullay,26160,749,0.1,8.1,-0.81,381,70
27482,La Pyle,24760,72,0,14.8,-0.54,151,83.5
27483,Quatremare,24360,185,1.1,12.2,1.24,450,81.3
